#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
39700,20768.025413345167,70299.39565036632,91067.42106371149,301.0905355109211
39800,20711.369163345167,70220.29871355486,90931.66787690003,300.75176532888025
39900,20506.306663345167,70447.42599353462,90953.73265687979,301.72454573083934
40000,20929.166038345167,69897.20047149388,90826.36650983905,299.36794372095903
40100,20630.400413345167,70080.31496061129,90710.71537395645,300.15221845160363
40200,20772.587913345167,70258.69369178172,91031.28160512689,300.9162100506066
40300,21230.072288345167,69808.63109939126,91038.70338773643,298.9886033378799
40400,20552.962913345167,70551.86300484941,91104.82591819458,302.17184681178065
40500,20792.228538345167,70229.90459275851,91022.13313110368,300.7929070668244
40600,20768.525413345167,70100.69147215504,90869.21688550021,300.23949053574887
40700,20686.642600845167,70073.59662261885,90760.23922346401,300.1234439797156
40800,20426.306663345167,70333.37560058944,90759.6822639346,301.2360707792497
40900,20232.806663345167,70438.55716575915,90671.36382910432,301.686560765541
41000,20541.251975845167,69880.02322055167,90421.27519639683,299.2943739891434
41100,20128.134788345167,70120.29785701621,90248.43264536138,300.3234641867691
41200,20851.087913345167,69586.63698017504,90437.72489352021,298.03780813378575
41300,20580.759788345167,69721.11640122533,90301.8761895705,298.61378009662604
41400,20209.025413345167,70115.69889562717,90324.72430897233,300.30376695132907
41500,20587.142600845167,69619.17011443852,90206.31271528368,298.1771467259118
41600,20373.916038345167,69858.39536562655,90232.31140397172,299.2017424329101
41700,20332.478538345167,69813.37131657463,90145.8498549198,299.00890556831837
41800,19896.041038345167,70136.52620094572,90032.56723929089,300.39296977382276
41900,20615.064475845167,69679.61858159327,90294.68305743844,298.43604598355205
42000,20309.025413345167,69489.61793418857,89798.64334753374,297.62227801093644
42100,20364.791038345167,69264.68235280458,89629.47339114975,296.6588845986915
42200,19820.572288345167,69731.6388066425,89552.21109498767,298.65884729318736
42300,19496.447288345167,70151.61960575031,89648.06689409548,300.45761444527767
42400,19717.236350845167,69949.18599703256,89666.42234787773,299.5905964134673
42500,20699.970725845167,69276.56139363302,89976.53211947819,296.70976223044494
42600,20331.384788345167,69658.95429471717,89990.33908306234,298.34754136492893
42700,19977.056663345167,70202.14428340178,90179.20094674695,300.67401036319217
42800,20238.720725845167,69820.34845241957,90059.06917826473,299.0387884648703
42900,20010.009788345167,70146.71957889665,90156.72936724182,300.4366277540588
43000,20511.033225845167,69527.11057910952,90038.14380495469,297.78285806191036
43100,20288.775413345167,69739.83370311093,90028.6091164561,298.69394582772395
43200,19748.455100845167,70005.24611341127,89753.70121425643,299.8307004756021
43300,20382.111350845167,69342.68183277664,89724.7931836218,296.99295440081556
43400,20029.869163345167,69693.12095059874,89722.9901139439,298.49387628887564
43500,20334.775413345167,69548.07383950497,89882.84925285014,297.8726431765636
43600,20227.291038345167,69481.38622356625,89708.67726191142,297.58702180230887
43700,19785.291038345167,69662.65633919463,89447.9473775398,298.3633971278966
43800,20237.384788345167,69619.61630488234,89857.0010932275,298.1790577483101
43900,20149.134788345167,69735.29899840942,89884.43378675458,298.67452380205316
44000,19695.900413345167,70257.27347427979,89953.17388762496,300.9101272949265
44100,20294.751975845167,69392.57300890068,89687.32498474585,297.2066370476931
44200,19774.712913345167,69863.08820381993,89637.8011171651,299.22184174033146
44300,19885.666038345167,69684.64889347542,89570.31493182058,298.4575906822564
44400,19848.322288345167,69527.45515109866,89375.77743944383,297.7843338550345
44500,19607.595725845167,70006.70573224267,89614.30145808784,299.83695198618085
44600,20137.275413345167,69544.78554053046,89682.06095387563,297.8585594751321
44700,20187.291038345167,69915.4138111511,90102.70484949627,299.44595099456507
44800,19925.048850845167,70168.64887302462,90093.69772386979,300.5305503667823
44900,20070.892600845167,69971.23695531557,90042.12955616074,299.68504011069314
45000,19931.830100845167,70028.31423910568,89960.14433995084,299.9295006751529
45100,19993.525413345167,70230.9659364922,90224.49134983736,300.79745277522176
45200,20463.916038345167,69585.94083315413,90049.8568714993,298.0348265536828
45300,20570.212913345167,69393.58700468706,89963.79991803222,297.2109799660283
45400,20627.384788345167,69706.21940145898,90333.60418980414,298.5499766229879
45500,20573.783225845167,69911.1948013925,90484.97802723767,299.42788108235897
45600,20588.986350845167,69991.74628154468,90580.73263238985,299.7728810367802
45700,20721.673850845167,69921.25778178615,90642.93163263131,299.47098057315156
45800,20334.103538345167,70029.23041848268,90363.33395682785,299.93342464827805
45900,19905.830100845167,70629.8859007284,90535.71600157357,302.50601690364255
46000,19945.603538345167,70542.85685252468,90488.46039086985,302.13327368890725
46100,20279.923850845167,70127.0613858793,90406.98523672446,300.3524322100144
46200,20525.408225845167,69866.4323527955,90391.84057864067,299.23616464590646
46300,20123.291038345167,70013.70153445518,90136.99257280034,299.8669148303135
46400,20663.681663345167,69741.2323533413,90404.91401668647,298.6999362113249
46500,20102.705100845167,70236.45812309533,90339.1632239405,300.82097567168717
46600,20342.728538345167,69875.1864833897,90217.91502173487,299.27365836607515
46700,19705.048850845167,70796.55253522005,90501.60138606522,303.2198458884673
46800,20415.908225845167,70423.46922691492,90839.37745276009,301.62193950465627
46900,20409.759788345167,70212.85387629515,90622.61366464032,300.71987927898493
47000,20649.798850845167,70008.4426685758,90658.24151942096,299.8443912406133
47100,20200.681663345167,70293.51773756323,90494.1994009084,301.06536055888637
47200,20383.947288345167,70367.72562161135,90751.67290995651,301.3831910514599
47300,20041.619163345167,70489.21836803958,90530.83753138475,301.9035414149922
47400,20366.541038345167,70119.4321031454,90485.97314149057,300.31975618481306
47500,19418.845725845167,70818.40849075653,90237.2542166017,303.31345439385626
47600,20235.861350845167,70255.04511605436,90490.90646689953,300.90058329294476
47700,20578.572288345167,69697.84472792805,90276.41701627322,298.51410810783455
47800,20656.572288345167,69857.34963133128,90513.92191967645,299.19726357934314
47900,20828.822288345167,69780.71344576357,90609.53573410874,298.8690327327103
48000,20236.978538345167,70399.43687733123,90636.4154156764,301.51900955854796
48100,20287.220725845167,70538.3814999389,90825.60222578407,302.11410586684866
48200,20400.923850845167,70625.97623636108,91026.90008720625,302.4892719099319
48300,20816.814475845167,70264.14688954712,91080.96136539229,300.93956595886505
48400,20613.541038345167,70166.59618995432,90780.13722829949,300.5217587770516
48500,20710.869163345167,70001.34543094924,90712.2145942944,299.8139939511649
48600,20671.541038345167,70214.54167297157,90886.08271131673,300.72710806950914
48700,20402.353538345167,70731.88439927623,91134.2379376214,302.94287389601004
48800,20531.736350845167,71003.8412281177,91535.57757896287,304.10765812316015
48900,21149.994163345167,70247.0306186825,91397.02478202767,300.8662574031811
49000,20843.978538345167,70697.47192798322,91541.45046632839,302.7954861508665
49100,20925.533225845167,70244.7455931129,91170.27881895806,300.8564706963959
49200,21322.087913345167,69829.08549766196,91151.17341100713,299.0762090089088
49300,20494.306663345167,70718.63403774076,91212.94070108593,302.88612293231375
49400,20400.494163345167,71224.58162568416,91625.07578902933,305.05308366910276
49500,20647.126975845167,71202.62117989943,91849.7481557446,304.9590276346204
49600,20807.470725845167,70872.10268134513,91679.5734071903,303.5434252556053
49700,21249.337913345167,70572.27108144527,91821.60899479044,302.25925408824656
49800,21020.541038345167,70700.71115809865,91721.25219644382,302.80935969161425
49900,20862.744163345167,70596.19642071938,91458.94058406455,302.36172571190247
50000,20821.650413345167,70362.05444658943,91183.7048599346,301.3589015521189
50100,20871.291038345167,69825.51917864825,90696.81021699341,299.0609345546734
50200,20838.939475845167,69735.49767912127,90574.43715496644,298.6753747465225
50300,20702.103538345167,69944.29315697588,90646.39669532105,299.56964050311836
50400,21193.923850845167,69451.29860588768,90645.22245673285,297.45815729593187
50500,20476.150413345167,69906.85695672361,90383.00737006878,299.40930220323435
50600,20203.236350845167,70332.70713549294,90535.9434863381,301.2332077601296
50700,20631.220725845167,69953.46087462595,90584.68160047111,299.6089056061984
50800,20463.744163345167,70026.69242617826,90490.43658952342,299.92255449135865
50900,20120.439475845167,70149.34679730562,90269.78627315079,300.4478800641298
51000,20577.595725845167,70067.53494277131,90645.13066861648,300.09748195807225
51100,20658.306663345167,70146.64373585442,90804.95039919959,300.436302920225
51200,20894.611350845167,69905.05748503981,90799.66883588498,299.40159511147493
51300,20101.775413345167,70737.82635253109,90839.60176587626,302.9683231316818
51400,20029.431663345167,70741.6908460441,90771.12250938927,302.98487465976467
51500,20292.806663345167,70522.85419238219,90815.66085572736,302.0476028008686
51600,20235.634788345167,70368.69507223903,90604.3298605842,301.38734318400583
51700,20833.908225845167,69817.90872869873,90651.8169545439,299.02833918981173
51800,20361.509788345167,70403.92172988155,90765.43151822672,301.5382180687146
51900,20374.119163345167,70604.0311176111,90978.15028095627,302.3952815207521
52000,20719.056663345167,70217.12965080666,90936.18631415183,300.7381923131936
52100,20487.353538345167,70522.8168137699,91010.17035211506,302.0474427092165
52200,20692.830100845167,70058.7659537571,90751.59605460227,300.0599245996661
52300,20430.056663345167,69959.63789354311,90389.69455688828,299.635361622163
52400,20528.259788345167,69656.56719867862,90184.82698702379,298.33731749290394
52500,20063.947288345167,70285.15529711405,90349.10258545922,301.02954443771307
52600,19938.197288345167,70221.4253297504,90159.62261809557,300.75659059758266
52700,20161.916038345167,70066.68570027733,90228.6017386225,300.09384467392596
52800,19993.478538345167,70130.60542950872,90124.08396785389,300.36761125934174
52900,20113.916038345167,70166.16934756469,90280.08538590986,300.5199306218807
53000,19963.541038345167,69923.47447735362,89887.01551569879,299.480474624264
53100,20395.955100845167,69706.4321128279,90102.38721367306,298.55088766040694
53200,20594.087913345167,69771.07482474926,90365.16273809443,298.8277507624183
53300,20068.228538345167,70101.10355530272,90169.33209364788,300.24125547745933
53400,20033.556663345167,70050.02011899836,90083.57678234353,300.0224664103511
53500,19594.056663345167,70310.04979853664,89904.1064618818,301.1361669583658
53600,19788.525413345167,70255.61082919408,90044.13624253924,300.9030062280299
53700,19836.314475845167,70146.59024605388,89982.90472189905,300.4360738247607
53800,20064.119163345167,70156.21261017374,90220.3317735189,300.4772861671845
53900,19871.447288345167,70338.03100468172,90209.47829302688,301.2560097573617
54000,20975.533225845167,69379.53211261658,90355.06533846175,297.1507832183764
54100,20614.025413345167,69883.48394715186,90497.50936049703,299.3091961937395
54200,19835.541038345167,70604.13344291993,90439.6744812651,302.3957197774647
54300,20251.236350845167,70206.4798535034,90457.71620434857,300.69257950040264
54400,20453.150413345167,70032.24115448131,90485.39156782647,299.9463195544963
54500,20664.462913345167,69634.47677068171,90298.93968402687,298.2427047478906
54600,20016.837913345167,70503.19257944985,90520.03049279502,301.9633926094148
54700,20747.228538345167,70066.72276277328,90813.95130111845,300.0940034116598
54800,20158.728538345167,70099.54026091378,90258.26879925895,300.234559927087
54900,20501.400413345167,69779.93236415065,90281.33277749582,298.86568737989563
55000,20341.369163345167,70282.73756649392,90624.10672983908,301.0191893585491
55100,20155.845725845167,69973.41953578359,90129.26526162875,299.69438804769646
55200,20021.212913345167,70083.18892138405,90104.40183472921,300.164527552985
55300,20003.884788345167,70156.20922396611,90160.09401231128,300.4772716641428
55400,20137.751975845167,70049.92249917239,90187.67447501756,300.0220483071028
55500,20938.822288345167,69478.36830504751,90417.19059339268,297.57409613353843
55600,19783.853538345167,70597.61720429966,90381.47074264483,302.36781089208176
55700,20149.369163345167,70056.78451408562,90206.15367743079,300.0514381436127
55800,19942.220725845167,70285.65566227864,90227.87638812381,301.03168748907166
55900,20158.205100845167,69457.64401682303,89615.8491176682,297.485334530656
56000,20557.619163345167,69437.01605393647,89994.63521728164,297.3969854867624
56100,20492.533225845167,69490.1266880976,89982.65991394277,297.6244569910756
56200,19935.791038345167,69995.36318245815,89931.15422080332,299.78837213201444
56300,20489.173850845167,69260.05350514175,89749.22735598692,296.63905936109586
56400,19787.306663345167,69871.99106808717,89659.29773143234,299.2599724830641
56500,19758.119163345167,69962.77372836694,89720.89289171211,299.64879232348903
56600,19937.470725845167,69783.04514992516,89720.51587577033,298.8790193627257
56700,20397.173850845167,69713.66488417704,90110.8387350222,298.58186543736497
56800,19882.298850845167,70238.6461018424,90120.94495268757,300.8303467293833
56900,20210.197288345167,70030.49130327813,90240.6885916233,299.93882498600175
57000,20630.306663345167,69475.97297566407,90106.27963900924,297.5638369983053
