#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
2020300,20860.150413345167,70196.8453176748,91056.99573101997,300.6513150268578
2020400,20947.564475845167,70326.73020557594,91274.2946814211,301.20760872029757
2020500,21454.197288345167,69993.46945173014,91447.6667400753,299.78026133115003
2020600,20870.947288345167,70710.59916121559,91581.54644956076,302.8517097591514
2020700,21331.931663345167,70323.56955648959,91655.50121983475,301.1940717401121
2020800,20893.431663345167,70729.07598847349,91622.50765181865,302.9308455434943
2020900,20865.658225845167,70650.4091678611,91516.06739370627,302.5939175382675
2021000,21062.501975845167,70552.63170471694,91615.13368056211,302.1751391338927
2021100,21435.095725845167,70196.58778134052,91631.68350718569,300.6502120052445
2021200,20949.337913345167,70533.29328933964,91482.6312026848,302.09231318940175
2021300,21207.580100845167,70406.99422449805,91614.57432534322,301.5513774855329
2021400,20667.291038345167,71013.55458126683,91680.845619612,304.1492601692976
2021500,20928.384788345167,70273.73445062386,91202.11923896903,300.9806292407344
2021600,20854.744163345167,70388.02937787236,91242.77354121752,301.47015152656724
2021700,21207.775413345167,69891.48462887784,91099.260042223,299.3434629114409
2021800,21016.603538345167,69920.3316244944,90936.93516283957,299.46701386486967
2021900,20909.806663345167,70171.10459652497,91080.91125987013,300.5410681684923
2022000,20350.611350845167,70528.14521123935,90878.75656208451,302.0702641009604
2022100,20994.845725845167,69925.25948811835,90920.10521396351,299.4881197802724
2022200,20570.728538345167,70198.85460102092,90769.58313936609,300.6599207366662
2022300,21088.205100845167,69610.01996726333,90698.2250681085,298.13795687673183
2022400,20458.603538345167,69990.30034735985,90448.90388570502,299.766688137197
2022500,20485.353538345167,70079.1118473839,90564.46538572907,300.1470655480465
2022600,20391.822288345167,70233.40069840965,90625.22298675482,300.80788079900185
2022700,20103.400413345167,70367.17042722774,90470.57084057291,301.3808131679415
2022800,20400.001975845167,70131.88005851879,90531.88203436395,300.3730704631894
2022900,20220.291038345167,70142.73006147658,90363.02109982175,300.4195407517407
2023000,20549.111350845167,70199.23650787422,90748.34785871938,300.6615564340703
2023100,20731.056663345167,69898.96574115776,90630.02240450293,299.37550432633134
2023200,20820.119163345167,69370.44662928884,90190.565792634,297.11187032282135
2023300,20158.384788345167,70303.6762542259,90462.06104257106,301.10886922910555
2023400,20401.712913345167,69966.00465075206,90367.71756409723,299.66263028243776
2023500,20977.306663345167,69867.9946645163,90845.30132786147,299.2428559875361
2023600,20660.337913345167,69923.60751322843,90583.9454265736,299.48104441355474
2023700,20614.814475845167,70073.0694947766,90687.88397062177,300.12118630448475
2023800,20538.087913345167,70023.47883705585,90561.56675040102,299.9087907703362
2023900,20569.861350845167,70020.4418350081,90590.30318585326,299.8957833672932
2024000,20878.259788345167,69614.78459265688,90493.04438100205,298.1583636469179
2024100,20653.947288345167,69899.55234527541,90553.49963362058,299.3780167369471
2024200,20429.087913345167,70052.6008161183,90481.68872946347,300.03351947091653
2024300,20211.650413345167,70106.7544051942,90318.40481853936,300.2654579247802
2024400,20374.306663345167,69825.84447223227,90200.15113557744,299.0623277788755
2024500,20387.626975845167,69745.30177783943,90132.9287536846,298.7173654536395
2024600,20643.392600845167,69760.30424204492,90403.69684289009,298.78162062880597
2024700,20549.345725845167,69978.74632440275,90528.09205024791,299.7172025487751
2024800,20418.337913345167,69870.00611733412,90288.34403067929,299.25147098913703
2024900,20470.087913345167,69903.79415698443,90373.8820703296,299.39618430933075
2025000,20248.869163345167,70072.69385926286,90321.56302260802,300.1195774670695
2025100,20240.142600845167,69980.93237964064,90221.0749804858,299.72656536813
2025200,20379.291038345167,69927.69762527343,90306.9886636186,299.49856226010996
2025300,20390.212913345167,70013.04346436053,90403.2563777057,299.8640963327237
2025400,20354.275413345167,70089.25912237482,90443.53453571998,300.19052607046956
2025500,20655.697288345167,70043.90210496029,90699.59939330546,299.99626311079294
2025600,20113.244163345167,70311.69187954161,90424.93604288678,301.1431999498242
2025700,19945.689475845167,70311.08678550855,90256.77626135372,301.14060834736784
2025800,20110.189475845167,70076.50835181074,90186.69782765591,300.1359148422819
2025900,20378.658225845167,70058.79628350795,90437.45450935312,300.0600545012227
2026000,20551.931663345167,69718.82624493493,90270.7579082801,298.60397141509327
2026100,19811.822288345167,70141.93059788342,89953.75288622858,300.416116669369
2026200,19804.705100845167,69985.51002142671,89790.21512227188,299.74617129224924
2026300,19603.259788345167,70064.59048721683,89667.850275562,300.0848709293218
2026400,19395.134788345167,70187.29546405241,89582.43025239758,300.6104132450627
2026500,19526.337913345167,70205.7600850857,89732.09799843087,300.689496750454
2026600,19892.345725845167,69463.1781541328,89355.52387997796,297.5090371009381
2026700,19880.330100845167,69340.57734067366,89220.90744151882,296.98394091430686
2026800,19562.345725845167,69418.366647549,88980.71237339417,297.3171105503676
2026900,19738.869163345167,69426.54284117394,89165.41200451911,297.352128981098
2027000,20003.197288345167,69306.539913496,89309.73720184117,296.8381594736341
2027100,19943.166038345167,69356.46229564445,89299.62833398962,297.0519757751257
2027200,19898.111350845167,69471.64734884305,89369.75869968822,297.54531044791446
2027300,19538.853538345167,69773.47064563632,89312.32418398149,298.838012002749
2027400,19250.181663345167,70031.90303176921,89282.08469511438,299.9448713834628
2027500,20040.783225845167,69367.57319105424,89408.3564168994,297.0995634594577
2027600,19812.181663345167,69593.8057535066,89405.98741685177,298.0685118088513
2027700,20548.759788345167,69136.51140212145,89685.27119046662,296.1099316550551
2027800,20222.103538345167,69242.84118243773,89464.94472078289,296.56533941781043
2027900,20177.244163345167,69746.20196503308,89923.44612837824,298.7212209326474
2028000,19755.361350845167,70001.50221423831,89756.86356508348,299.81466545003093
2028100,20637.009788345167,69441.495937814,90078.50572615917,297.4161727162291
2028200,20266.947288345167,70049.32149622217,90316.26878456734,300.01947422665086
2028300,20999.095725845167,69712.25448988331,90711.35021572848,298.5758247542375
2028400,20187.337913345167,70505.14672227949,90692.48463562466,301.97176215378425
2028500,20542.416038345167,70605.84709378565,91148.26313213081,302.4030593008285
2028600,20538.408225845167,70637.63475092268,91176.04297676784,302.53920503325594
2028700,21065.666038345167,70106.8249245109,91172.49096285607,300.26575995723204
2028800,20653.861350845167,70963.38759953156,91617.24895037673,303.93439625395524
2028900,20987.884788345167,70529.61782661127,91517.50261495644,302.07657127539386
2029000,20379.025413345167,70866.72827443108,91245.75368777625,303.5204068065726
2029100,21067.017600845167,70155.34639954707,91222.36400039223,300.4735762089546
2029200,20853.806663345167,70527.67857557861,91381.48523892378,302.0682655122146
2029300,20418.978538345167,70824.56235115346,91243.54088949863,303.3398112224639
2029400,20386.751975845167,70746.23249146342,91132.98446730859,303.00432641235443
2029500,20391.072288345167,70781.49090000754,91172.56318835271,303.1553372853726
2029600,20612.126975845167,70487.93315833993,91100.0601341851,301.89803689431847
2029700,20771.119163345167,70310.07291210536,91081.19207545053,301.13626595319664
2029800,20611.509788345167,70150.84536741534,90762.35515576051,300.4542984020495
2029900,20702.736350845167,70147.88488165406,90850.62123249922,300.4416187163283
2030000,20414.056663345167,70709.02584165405,91123.08250499921,302.84497127121796
2030100,20829.759788345167,70397.87228585058,91227.63207419575,301.5123084527645
2030200,20184.150413345167,70867.51037813677,91051.66079148193,303.5237565369848
2030300,20659.720725845167,70285.16523862467,90944.88596446984,301.0295870169519
2030400,20297.212913345167,71236.75497454428,91533.96788788945,305.10522181472044
2030500,20640.048850845167,70611.32098022499,91251.36983107016,302.42650381815474
2030600,21239.791038345167,70014.45849424484,91254.24953259001,299.8701568699686
2030700,20868.525413345167,70210.12493712944,91078.6503504746,300.7081913014827
2030800,20411.876975845167,70580.98803453846,90992.86501038363,302.2965885781176
2030900,21020.916038345167,70106.76870590728,91127.68474425244,300.2655191743731
2031000,20863.916038345167,70060.76779949863,90924.6838378438,300.068498454402
2031100,20685.306663345167,70242.87587631005,90928.18253965522,300.84846274656627
2031200,20439.837913345167,70153.24391133292,90593.08182467808,300.4645713050511
2031300,20497.431663345167,70410.7722107824,90908.20387412756,301.5675585053409
2031400,20891.666038345167,69782.89336298034,90674.5594013255,298.87836926307585
2031500,20521.212913345167,70074.33857792523,90595.5514912704,300.1266217555479
2031600,20423.541038345167,69957.02415302081,90380.56519136598,299.6241670375401
2031700,20099.994163345167,70459.18607924948,90559.18024259465,301.77491388084667
2031800,20360.775413345167,70145.85472922202,90506.63014256718,300.4329236247521
2031900,20414.634788345167,70010.52113793977,90425.15592628493,299.8532932723882
2032000,20500.259788345167,69591.84746022167,90092.10724856684,298.0601244881867
2032100,20324.822288345167,69937.9586759347,90262.78096427987,299.5425100808547
2032200,20169.470725845167,70208.54780259484,90378.01852844,300.70143647411606
2032300,20676.611350845167,69712.25837336341,90388.86972420858,298.5758413870846
2032400,21005.845725845167,69535.32714029466,90541.17286613982,297.81804938588124
2032500,20485.970725845167,70226.37457290944,90712.3452987546,300.77778808099407
2032600,20589.197288345167,70334.55030848226,90923.74759682742,301.24110202347657
2032700,20680.970725845167,70306.99260685715,90987.96333270232,301.1230730836401
2032800,20680.962913345167,70049.29903040174,90730.26194374691,300.01937800610955
2032900,20440.361350845167,70353.40609785449,90793.76744869965,301.3218608929809
2033000,20119.291038345167,70336.21596563607,90455.50700398124,301.24823599098477
2033100,20041.509788345167,70305.75839110604,90347.2681794512,301.11778696875956
2033200,20693.087913345167,69548.74514117185,90241.83305451702,297.87551834464296
2033300,20498.837913345167,69744.55047092459,90243.38838426975,298.71414762510443
2033400,20445.978538345167,69740.2102829176,90186.18882126277,298.695558709522
2033500,20104.244163345167,70350.49755396321,90454.74171730838,301.3094036729767
2033600,20623.931663345167,70023.66413371236,90647.59579705753,299.90958439123466
2033700,19901.291038345167,70535.66343770828,90436.95447605345,302.1024644749847
2033800,20678.822288345167,69557.75006596139,90236.57235430655,297.9140862100141
2033900,20932.416038345167,69186.92009613384,90119.336134479,296.32583081797367
2034000,21022.587913345167,69127.9730718825,90150.56098522767,296.073362202356
2034100,20396.587913345167,69806.50324313482,90203.09115647999,298.9794897832922
2034200,20212.978538345167,70280.70349506126,90493.68203340643,301.01047748199227
2034300,20436.103538345167,69774.47202169686,90210.57556004202,298.8423008711173
2034400,20363.830100845167,69906.06289319135,90269.89299403652,299.40590124918714
2034500,20576.650413345167,70010.23442125018,90586.88483459534,299.85206527205037
2034600,20236.791038345167,70413.59853035538,90650.38956870054,301.5796635606672
2034700,20993.736350845167,69682.8726628148,90676.60901365997,298.4499831312121
2034800,20927.212913345167,69877.20570325758,90804.41861660275,299.2823066337553
2034900,20720.556663345167,69974.07733332645,90694.63399667162,299.6972053779538
2035000,20472.720725845167,70183.12724285992,90655.84796870509,300.5925608590021
2035100,20355.166038345167,70201.35115186372,90556.51719020889,300.6706134008525
2035200,20499.376975845167,70082.89285805402,90582.26983389919,300.1632595212223
2035300,20189.439475845167,70251.8206004044,90441.26007624957,300.88677277388086
2035400,20517.384788345167,70561.78789584967,91079.17268419484,302.2143548691901
2035500,21339.916038345167,69722.88693977566,91062.80297812083,298.6213632685059
2035600,21331.150413345167,69705.64228768088,91036.79270102605,298.54750485925666
2035700,20592.650413345167,70703.75928623369,91296.40969957886,302.822414747408
2035800,20481.009788345167,70659.48618884175,91140.49597718692,302.63279418980375
2035900,20975.908225845167,70143.94312438881,91119.85135023398,300.42473626954666
2036000,20304.548850845167,70557.36918115942,90861.91803200459,302.19542962580715
2036100,21206.298850845167,69960.97324546135,91167.27209630652,299.6410809006922
2036200,21157.876975845167,69994.6529459483,91152.52992179347,299.7853302069863
2036300,20986.345725845167,70366.01143368403,91352.3571595292,301.3758492278749
2036400,20785.064475845167,70457.60390007158,91242.66837591675,301.76813744740025
2036500,20572.400413345167,70437.29631313891,91009.69672648408,301.68116056562303
2036600,21305.775413345167,69678.12753054732,90983.90294389249,298.42965984959255
2036700,21187.119163345167,69943.16786444513,91130.2870277903,299.5648209036388
2036800,20607.626975845167,70185.7914687898,90793.41844463497,300.6039716713502
2036900,20709.650413345167,69894.36802349333,90604.0184368385,299.3558124177323
2037000,20606.791038345167,69648.14540869556,90254.93644704073,298.30124717917647
